,PCF,PS,lat,lon,PS_norm,PCF_norm
34,45.71397081701683,4.68622576642006,44.24649152916809,-76.62972938579294,8.01,9.55
35,45.713970817030564,4.42359997349826,44.24757292302997,-76.623931286167,7.56,9.55
36,45.71397081698165,4.889034471155229,44.24543784070197,-76.63419169416673,8.35,9.55
37,45.71397081709079,4.006891885715812,44.24588341441941,-76.61483903986166,6.85,9.55
38,45.71397081709352,3.9237687958823115,44.24836928977813,-76.61285625003494,6.71,9.55
39,45.71397081703078,4.349724439765843,44.24604814742516,-76.62237057642155,7.43,9.55
40,45.713970817033506,4.343926461611444,44.248069903871354,-76.62215538747505,7.42,9.55
41,45.27305084186217,5.3764847511544875,44.27699675557186,-76.63930780450157,9.19,9.46
42,45.71397081701063,4.698001252956616,44.24521115404083,-76.63001745003085,8.03,9.55
43,45.71397081704993,4.209866893123471,44.24384868027345,-76.61933611815242,7.19,9.55
44,47.87030323519386,2.165116058556871,44.22882400068037,-76.48907353299678,3.70,10.00
45,47.61313726200072,2.655246037900274,44.25555216852101,-76.58164481084317,4.54,9.95
46,45.27305084183985,5.562971779854325,44.27445744770311,-76.64441324698663,9.51,9.46
47,45.71397081706922,4.194332109977495,44.24786203284529,-76.61887678256963,7.17,9.55
48,47.24702816401433,3.6650202623322836,44.25311516358091,-76.60644548530577,6.26,9.87
49,45.71397081707177,4.162832947193687,44.246370840424014,-76.61825569008761,7.11,9.55
50,45.71397081708562,4.032562885422038,44.24740622328692,-76.61533479146037,6.89,9.55
51,45.27305084183735,5.567620146066361,44.273179133360024,-76.64489308342576,9.51,9.46
52,47.61313726200217,2.6249456218310945,44.25561006184292,-76.58083818198604,4.49,9.95
53,47.613137262000954,2.642117638236629,44.25604443901933,-76.58113427150002,4.52,9.95
54,45.273050841827946,5.816447582477915,44.27639423261769,-76.64962523212256,9.94,9.46
55,45.2730508418263,5.8257552778973505,44.27628605629377,-76.64987038897304,9.96,9.46
56,45.27305084181467,5.846113602012512,44.27831903031165,-76.64970845252174,9.99,9.46
57,45.713970817068734,4.208481416306845,44.247924755475424,-76.61918466536923,7.19,9.55
58,45.71397081709369,3.909538845909818,44.248419073385534,-76.61253526940796,6.68,9.55
59,47.42254545713557,3.1795255399287177,44.236354894232775,-76.59527896630324,5.43,9.91
60,45.27305084181647,5.835085475177284,44.27819879725036,-76.64949340311227,9.97,9.46
61,45.273050841823874,5.834262807122606,44.27682304689329,-76.64990267543156,9.97,9.46
62,45.273050841862215,5.372200988244294,44.27660964507678,-76.63934000799871,9.18,9.46
63,47.42254545713701,3.1776721706323126,44.23659943688519,-76.595279846634,5.43,9.91
64,47.61313726199937,2.801397061739766,44.25596269641999,-76.58523985089481,4.79,9.95
65,45.27305084180688,5.85184975162864,44.279278227805115,-76.64953052599427,10.00,9.46
66,47.61313726200508,2.611711485856457,44.25656785091423,-76.58014312698172,4.46,9.95
67,47.247028164027505,3.2105363898170443,44.256473378559896,-76.59511567150322,5.49,9.87
68,47.61313726199937,2.801397061739766,44.25596269641999,-76.58523985089481,4.79,9.95
69,45.27305084184192,5.519124698248071,44.274868926054125,-76.64328496352582,9.43,9.46
70,45.713970817030564,4.42359997349826,44.24757292302997,-76.623931286167,7.56,9.55
71,45.71397081703078,4.349724439765843,44.24604814742516,-76.62237057642155,7.43,9.55
72,47.24702816401433,3.6650202623322836,44.25311516358091,-76.60644548530577,6.26,9.87
73,45.27305084181647,5.835085475177284,44.27819879725036,-76.64949340311227,9.97,9.46
74,47.61313726200508,2.611711485856457,44.25656785091423,-76.58014312698172,4.46,9.95
75,45.71397081707222,4.161057090690648,44.24494566405217,-76.61825569008761,7.11,9.55
76,47.613137262000954,2.642117638236629,44.25604443901933,-76.58113427150002,4.52,9.95
77,45.27305084181647,5.835085475177284,44.27819879725036,-76.64949340311227,9.97,9.46
78,47.61313726200508,2.611711485856457,44.25656785091423,-76.58014312698172,4.46,9.95
79,45.71397081697628,5.1669371638171615,44.246476236447236,-76.64024184786149,8.83,9.55
80,45.27305084181647,5.835085475177284,44.27819879725036,-76.64949340311227,9.97,9.46
81,45.71397081697628,5.1669371638171615,44.246476236447236,-76.64024184786149,8.83,9.55
82,47.24702816401433,3.6650202623322836,44.25311516358091,-76.60644548530577,6.26,9.87
83,47.24702816401433,3.6650202623322836,44.25311516358091,-76.60644548530577,6.26,9.87
84,47.613137261997885,2.876889587666466,44.25438424748216,-76.58757237126143,4.92,9.95
85,47.24702816401433,3.6650202623322836,44.25311516358091,-76.60644548530577,6.26,9.87
86,47.870303235196154,2.122562280266741,44.23120611604678,-76.48907353299678,3.63,10.00
87,45.27305084180688,5.850238364203274,44.279278227805115,-76.64949340311227,10.00,9.46
88,47.247028164006124,3.8093627203261664,44.25842035183401,-76.60868731042562,6.51,9.87
89,45.71397081709726,3.847215121567193,44.24636850538807,-76.6112781071483,6.57,9.55
90,45.273050841867786,5.368639907136115,44.27636459036348,-76.63934000799871,9.17,9.46
91,47.42254545713508,3.190428604691854,44.23643002172976,-76.59555225923856,5.45,9.91
92,45.71397081695754,5.2169858030909,44.246476236447236,-76.64133534230237,8.92,9.55
93,47.24702816401339,3.5635030529895686,44.256473378559896,-76.60344639413498,6.09,9.87
94,47.613137262003555,2.5501673703534595,44.25596269641999,-76.57873851289654,4.36,9.95
95,47.87030323519246,2.3679842562473707,44.22882400068037,-76.48123965978657,4.05,10.00
96,47.61313726199364,2.8639575884040998,44.25235368653054,-76.58772671210028,4.89,9.95
97,45.71397081697935,4.949891449501169,44.246476236447236,-76.63549784199267,8.46,9.55
98,45.713970817023906,4.439922391088056,44.244613813623744,-76.62437546062066,7.59,9.55
99,47.422545457141986,2.914686705907216,44.23332962535306,-76.58804612670016,4.98,9.91
