,PCF,PS,lat,lon,PS_norm,PCF_norm
41,47.247028164023554,2.7548255981376606,44.25710564461836,-76.59677585865795,6.19,9.87
42,45.71397081702326,3.5543069852467877,44.24508355735016,-76.62432768937506,7.99,9.55
43,45.71397081709597,3.2013506386267543,44.24240875256063,-76.61281978306246,7.19,9.55
44,45.71397081702326,3.5543069852467877,44.24508355735016,-76.62432768937506,7.99,9.55
45,45.71397081709597,3.2013506386267543,44.24240875256063,-76.61281978306246,7.19,9.55
46,45.27305084184035,4.2318956415048,44.27400100232649,-76.64248708860755,9.51,9.46
47,47.870303235193354,1.1760620144083331,44.22703456772944,-76.48418217561208,2.64,10.00
48,45.27305084181308,4.446524073550456,44.27345528999006,-76.64979750013141,9.99,9.46
49,45.7139708171003,3.1325824385412497,44.240421771459026,-76.61050616025861,7.04,9.55
50,47.24702816400449,3.1100656875008346,44.26099340279218,-76.60796575215055,6.99,9.87
51,47.61313726200353,2.2843683120186546,44.25647674912631,-76.57988671952766,5.13,9.95
52,47.87030323519335,1.2027813544743218,44.22785326979224,-76.48181861376952,2.70,10.00
53,45.713970816973664,3.996690021178773,44.24689443491424,-76.63865996862822,8.98,9.55
54,45.27305084187363,4.016516181161995,44.27531466309674,-76.63487317914435,9.03,9.46
55,47.4225454571358,2.5257075971698457,44.23142745772992,-76.58859386069884,5.68,9.91
56,47.25802279300594,2.5708391594178366,44.240888099061,-76.59178011760429,5.78,9.87
57,47.613137261995966,2.46164762229494,44.252692709821865,-76.58737785808543,5.53,9.95
58,45.713970817089276,3.2009574132109315,44.244365145538524,-76.61281978306246,7.19,9.55
59,47.24702816402407,2.6430130124155946,44.259042439129736,-76.59242599786508,5.94,9.87
60,45.71397081707689,3.3574426484186373,44.24616023052031,-76.61789635401011,7.55,9.55
61,47.247028164021216,2.8752181000114954,44.256718639534,-76.6009398416834,6.46,9.87
62,45.7139708169754,3.847721057630951,44.23442206475101,-76.6334817077442,8.65,9.55
63,47.247028164012235,2.947049595898094,44.25858641577957,-76.60298930634202,6.62,9.87
64,45.27305084186217,4.163375055986834,44.27692371150927,-76.63938354806311,9.36,9.46
65,47.24702816402167,2.7702645064742795,44.25574505486897,-76.59757641905962,6.23,9.87
66,45.71397081702835,3.49630746561805,44.23826104705931,-76.62228835901,7.86,9.55
67,45.27305084186275,4.047309299322493,44.27507196973913,-76.63598427753027,9.10,9.46
68,45.71397081700977,3.653095557172514,44.24510296903324,-76.6275398152026,8.21,9.55
69,47.24702816400923,3.0307543231733485,44.25805831496622,-76.60590993013022,6.81,9.87
70,47.613137261999896,2.358449248340378,44.25444997528548,-76.58317742688797,5.30,9.95
71,45.273050841823114,4.376560705433596,44.277554502600715,-76.64640559721562,9.84,9.46
72,45.273050841823334,4.2837220752864065,44.277554502600715,-76.64327328919231,9.63,9.46
73,47.24702816402198,2.746130786602827,44.25438953650896,-76.59700241053444,6.17,9.87
74,47.61313726199662,2.441299175509627,44.251232171582245,-76.58684512249233,5.49,9.95
75,45.71397081700008,3.7483129052934374,44.24508355735016,-76.63063435644473,8.42,9.55
76,45.71397081697712,3.83301393878293,44.23484780030263,-76.63303715282267,8.61,9.55
77,45.71397081699316,3.7523189484980586,44.24472551529935,-76.63076877194831,8.43,9.55
78,45.71397081701633,3.5838810245748003,44.237532028377444,-76.6251023409183,8.05,9.55
79,45.713970817059874,3.417367390596723,44.24413866397796,-76.61987879692,7.68,9.55
80,47.24702816400799,3.062662889842171,44.26288509404636,-76.60590993013022,6.88,9.87
81,45.27305084183014,4.226082519797675,44.27885432218939,-76.64094179798121,9.50,9.46
82,45.273050841820826,4.393382742723491,44.277554502600715,-76.64697230162858,9.87,9.46
83,45.71397081701081,3.6316201593537034,44.245025150910585,-76.62684272910593,8.16,9.55
84,45.27305084183911,4.200114970447102,44.27273715242464,-76.64174033147589,9.44,9.46
85,45.27305084182591,4.271237217230147,44.27754535661373,-76.6428540200533,9.60,9.46
86,45.71397081706396,3.378011678794227,44.24570163254836,-76.61857754865588,7.59,9.55
87,45.713970817023906,3.5429082213523304,44.24452623832228,-76.62396299699138,7.96,9.55
88,47.61313726200088,2.327675544980959,44.25574505486897,-76.58172125139299,5.23,9.95
89,45.713970817016865,3.55074393941848,44.23625748701186,-76.62393009222775,7.98,9.55
90,45.713970817062446,3.4137540400727313,44.245076460266745,-76.61975287344387,7.67,9.55
91,47.61313726200062,2.330375786048952,44.256166125295614,-76.58172125139299,5.24,9.95
92,47.24702816402168,2.746475239065508,44.256718639534,-76.59657246140696,6.17,9.87
93,45.27305084187128,4.027625459591041,44.27509918175195,-76.63531076317017,9.05,9.46
94,45.27305084186593,4.03935708223576,44.276471579663834,-76.63531076317017,9.08,9.46
95,45.713970817059916,3.4159411423199137,44.24392963138809,-76.61983285581798,7.68,9.55
96,45.27305084186593,4.03935708223576,44.276471579663834,-76.63531076317017,9.08,9.46
97,47.24702816400799,3.062662889842171,44.26288509404636,-76.60590993013022,6.88,9.87
98,47.24702816400799,3.062662889842171,44.26288509404636,-76.60590993013022,6.88,9.87
99,47.61313726200062,2.330375786048952,44.256166125295614,-76.58172125139299,5.24,9.95
